2024-06-12 13:49:51,644 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Current SDK version is 0.17.0
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Configure stats pid to 90319
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/.config/wandb/settings
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Loading settings from /home/tzikos/Desktop/KULeuvenThesis/wandb/settings
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': '/home/tzikos/Desktop/KULeuvenThesis/main.py', 'program': '/home/tzikos/Desktop/KULeuvenThesis/main.py'}
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_setup.py:_flush():76] Applying login settings: {}
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_init.py:_log_setup():520] Logging user logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240612_134951-yql4hzin/logs/debug.log
2024-06-12 13:49:51,645 INFO    MainThread:90319 [wandb_init.py:_log_setup():521] Logging internal logs to /home/tzikos/Desktop/KULeuvenThesis/wandb/run-20240612_134951-yql4hzin/logs/debug-internal.log
2024-06-12 13:49:51,646 INFO    MainThread:90319 [wandb_init.py:init():560] calling init triggers
2024-06-12 13:49:51,646 INFO    MainThread:90319 [wandb_init.py:init():567] wandb.init called with sweep_config: {}
config: {'learning_rate': 1e-06, 'batch_size': 64, 'L1': 0.0001, 'L2': 0.0001, 'A': 1, 'early_patience': 12, 'reduce_lr_patience': 5, 'architecture': 'ECGCNNClassifier', 'experiment': 'pre', 'use_pretrained': False}
2024-06-12 13:49:51,646 INFO    MainThread:90319 [wandb_init.py:init():610] starting backend
2024-06-12 13:49:51,646 INFO    MainThread:90319 [wandb_init.py:init():614] setting up manager
2024-06-12 13:49:51,648 INFO    MainThread:90319 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-06-12 13:49:51,650 INFO    MainThread:90319 [wandb_init.py:init():622] backend started and connected
2024-06-12 13:49:51,654 INFO    MainThread:90319 [wandb_init.py:init():711] updated telemetry
2024-06-12 13:49:51,661 INFO    MainThread:90319 [wandb_init.py:init():744] communicating run to backend with 90.0 second timeout
2024-06-12 13:49:52,051 INFO    MainThread:90319 [wandb_run.py:_on_init():2396] communicating current version
2024-06-12 13:49:52,123 INFO    MainThread:90319 [wandb_run.py:_on_init():2405] got version response upgrade_message: "wandb version 0.17.1 is available!  To upgrade, please run:\n $ pip install wandb --upgrade"

2024-06-12 13:49:52,124 INFO    MainThread:90319 [wandb_init.py:init():795] starting run threads in backend
2024-06-12 13:49:55,192 INFO    MainThread:90319 [wandb_run.py:_console_start():2374] atexit reg
2024-06-12 13:49:55,193 INFO    MainThread:90319 [wandb_run.py:_redirect():2229] redirect: wrap_raw
2024-06-12 13:49:55,193 INFO    MainThread:90319 [wandb_run.py:_redirect():2294] Wrapping output streams.
2024-06-12 13:49:55,193 INFO    MainThread:90319 [wandb_run.py:_redirect():2319] Redirects installed.
2024-06-12 13:49:55,195 INFO    MainThread:90319 [wandb_init.py:init():838] run started, returning control to user process
2024-06-12 14:56:48,230 INFO    MainThread:90319 [wandb_run.py:_finish():2103] finishing run kuthesis/KU AI Thesis/yql4hzin
2024-06-12 14:56:48,231 INFO    MainThread:90319 [wandb_run.py:_atexit_cleanup():2343] got exitcode: 0
2024-06-12 14:56:48,231 INFO    MainThread:90319 [wandb_run.py:_restore():2326] restore
2024-06-12 14:56:48,231 INFO    MainThread:90319 [wandb_run.py:_restore():2332] restore done
